,id,date,activity_mean,circumplex.arousal_mean,circumplex.valence_mean,mood_mean,appCat.builtin_sum,appCat.communication_sum,appCat.entertainment_sum,appCat.finance_sum,appCat.game_sum,appCat.office_sum,appCat.other_sum,appCat.social_sum,appCat.travel_sum,appCat.unknown_sum,appCat.utilities_sum,appCat.weather_sum,call_sum,screen_sum,sms_sum,day,weekDay,activity_mean_time_1,circumplex.arousal_mean_time_1,circumplex.valence_mean_time_1,appCat.builtin_sum_time_1,appCat.communication_sum_time_1,appCat.entertainment_sum_time_1,appCat.finance_sum_time_1,appCat.game_sum_time_1,appCat.other_sum_time_1,appCat.social_sum_time_1,appCat.travel_sum_time_1,appCat.unknown_sum_time_1,appCat.utilities_sum_time_1,appCat.weather_sum_time_1,call_sum_time_1,screen_sum_time_1,sms_sum_time_1,activity_mean_time_2,circumplex.arousal_mean_time_2,circumplex.valence_mean_time_2,mood_mean_time_2,appCat.builtin_sum_time_2,appCat.communication_sum_time_2,appCat.entertainment_sum_time_2,appCat.finance_sum_time_2,appCat.game_sum_time_2,appCat.office_sum_time_2,appCat.other_sum_time_2,appCat.social_sum_time_2,appCat.travel_sum_time_2,appCat.unknown_sum_time_2,appCat.utilities_sum_time_2,appCat.weather_sum_time_2,call_sum_time_2,screen_sum_time_2,sms_sum_time_2,activity_mean_time_3,circumplex.arousal_mean_time_3,circumplex.valence_mean_time_3,mood_mean_time_3,appCat.builtin_sum_time_3,appCat.communication_sum_time_3,appCat.entertainment_sum_time_3,appCat.finance_sum_time_3,appCat.game_sum_time_3,appCat.office_sum_time_3,appCat.other_sum_time_3,appCat.social_sum_time_3,appCat.travel_sum_time_3,appCat.unknown_sum_time_3,appCat.utilities_sum_time_3,appCat.weather_sum_time_3,call_sum_time_3,screen_sum_time_3,sms_sum_time_3,activity_mean_time_4,circumplex.arousal_mean_time_4,circumplex.valence_mean_time_4,mood_mean_time_4,appCat.builtin_sum_time_4,appCat.communication_sum_time_4,appCat.entertainment_sum_time_4,appCat.finance_sum_time_4,appCat.game_sum_time_4,appCat.office_sum_time_4,appCat.other_sum_time_4,appCat.social_sum_time_4,appCat.travel_sum_time_4,appCat.unknown_sum_time_4,appCat.utilities_sum_time_4,appCat.weather_sum_time_4,call_sum_time_4,screen_sum_time_4,sms_sum_time_4,activity_mean_time_5,circumplex.arousal_mean_time_5,circumplex.valence_mean_time_5,mood_mean_time_5,appCat.builtin_sum_time_5,appCat.communication_sum_time_5,appCat.entertainment_sum_time_5,appCat.finance_sum_time_5,appCat.game_sum_time_5,appCat.office_sum_time_5,appCat.other_sum_time_5,appCat.social_sum_time_5,appCat.travel_sum_time_5,appCat.unknown_sum_time_5,appCat.utilities_sum_time_5,appCat.weather_sum_time_5,call_sum_time_5,screen_sum_time_5,sms_sum_time_5,lastTimeSeenMood_1,lastTimeSeenMood_2,lastTimeSeenMood_3,numberOfTimesSeenMood5Days_3,lastTimeSeenMood_4,numberOfTimesSeenMood5Days_4,lastTimeSeenMood_5,numberOfTimesSeenMood5Days_5,lastTimeSeenMood_6,numberOfTimesSeenMood5Days_6,lastTimeSeenMood_7,numberOfTimesSeenMood5Days_7,lastTimeSeenMood_8,numberOfTimesSeenMood5Days_8,lastTimeSeenMood_9,numberOfTimesSeenMood5Days_9,mood_mean_TARGET,AS14.01,AS14.02,AS14.03,AS14.05,AS14.06,AS14.07,AS14.08,AS14.09,AS14.12,AS14.13,AS14.14,AS14.15,AS14.16,AS14.17,AS14.19,AS14.20,AS14.23,AS14.24,AS14.25,AS14.26,AS14.27,AS14.28,AS14.29,AS14.30,AS14.31,AS14.32,AS14.33,day__0.0,day__0.16666666666666666,day__0.3333333333333333,day__0.5,day__0.6666666666666666,day__0.8333333333333334,day__1.0
383,AS14.20,13-04-14,0,0.5,0.569230769,6.8,0.000308775,0,0,0,0.043832972,0,0,0,0,0,0,0,0,0.000138575,0,0.491071429,1,1.35E-16,0.5,0.569230769,0.000308775,2.19E-17,0,0,0.043832972,3.28E-18,1.89E-18,0,0,0,0,0,0.000138575,0,0.046888051,0.571428571,0.571428571,0.553299492,0.008229868,0.07235309,0,0.020784223,0.070989326,0,0.015094723,0.003489661,0,3.67E-17,0,0,0.12244898,0.083400657,0.041666667,0.073574554,0.637931034,0.642857143,0.609271523,0.009313917,0.061383505,0,0.017966111,0.068003221,0,0.020879589,0.003452569,0,0,0,0,0.148148148,0.059863539,0.033333333,0.065202323,0.637931034,0.577067669,0.579040853,0.010034432,0.060146265,0.002719185,0.016227618,0.06745962,0,0.016108831,0.01428653,0,0,0,0,0.137931034,0.066478444,0.051282051,0.08445227,0.642670157,0.59762309,0.589071856,0.014974838,0.058321456,0.007710536,0.015379154,0.051098433,0,0.01882737,0.041730666,0,0,0,0,0.123076923,0.076833316,0.130434783,0.43,0.43,0.435643564,0,0.44,0,0.511627907,0,0,0.303030303,0.036363636,0.333333333,0.556962025,0,0.435643564,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
384,AS14.05,13-04-14,0.201577716,0.583333333,0.692307692,7.5,0.015329726,0.080537729,0.005619762,0,0,0,0.032668967,0.006605035,0,0,0,0,0.419354839,0.06492656,0,0.491071429,1,0.201577716,0.583333333,0.692307692,0.015329726,0.080537729,0.005619762,0,0,0.032668967,0.006605035,0,0,0,0,0.419354839,0.06492656,0,0.166651689,0.419047619,0.714285714,0.644670051,0.024091471,0.262205831,0.01809406,0,0,0,0.045151212,0.03202722,0,0.04802958,0.015065715,0,0.265306122,0.245228584,0.125,0.187837098,0.496551724,0.727272727,0.635761589,0.047353348,0.33428875,0.030608404,0,0,0.000595066,0.058637902,0.034067326,0,0.044033348,0.013386735,0,0.240740741,0.254038287,0.1,0.143968997,0.545977011,0.706766917,0.611012433,0.052029116,0.298842217,0.047484835,0,0,0.000584643,0.271594427,0.042487152,0,0.040919536,0.010872644,0,0.24137931,0.259949231,0.076923077,0.186678592,0.558900524,0.689303905,0.582335329,0.061999671,0.374043717,0.06404045,0,0,0.000568453,0.253530796,0.037672463,0,0.063412799,0.011513612,0,0.230769231,0.321841453,0.065217391,0.47,0.47,0.198019802,0.5,0.21,0.5,0.197674419,0.272727273,0.064102564,0.333333333,0,0.288888889,0.379746835,0.071428571,0.475247525,0,6.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
385,AS14.28,13-04-14,0.0749332,0.35,0.615384615,7.2,0.044833883,0.18261701,0.007186642,0,0.029127084,0,0.011507374,0.083075251,0,0.010651604,0.068004621,0.291218929,0.064516129,0.269545567,0,0.491071429,1,0.0749332,0.35,0.615384615,0.044833883,0.18261701,0.007186642,5.38E-18,0.029127084,0.011507374,0.083075251,0,0.010651604,0.068004621,0.291218929,0.064516129,0.269545567,0,0.081188898,0.378571429,0.714285714,0.695431472,0.11671226,0.206805691,0.017987067,0.019457081,0.09945973,0,0.022730198,0.192551552,0,0.025983385,0.436583182,0.390385516,0.040816327,0.447698883,0,0.300526057,0.384482759,0.649350649,0.695364238,0.200464115,0.303758124,0.020620922,0.063896982,0.095276041,0,0.041652998,0.243102844,0.12569944,0.023821475,0.346941842,0.384351172,0.222222222,0.675087091,0.266666667,0.337761273,0.297413793,0.582706767,0.648312611,0.255626925,0.284688616,0.038763016,0.070305635,0.101999422,0,0.038060911,0.291413478,0.179939641,0.022136942,0.258555852,0.340095343,0.206896552,0.681089834,0.205128205,0.386766304,0.234293194,0.602716469,0.613772455,0.308890036,0.291494906,0.041324895,0.095527969,0.077472132,0,0.056140761,0.305183883,0.157270958,0.021629024,0.253822975,0.305254158,0.184615385,0.748594441,0.195652174,0.32,0.32,0.326732673,0,0.33,0,0.104651163,0.090909091,0.141025641,0.060606061,0,0.2,0.075949367,0.142857143,0.326732673,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
386,AS14.27,13-04-14,0.242288659,0.625,0.846153846,8.75,0.015774029,0.036266234,0,0,0.002311546,0,0.017265444,0.025353883,0,0,0,0,0.064516129,0.062296775,0.058823529,0.491071429,1,0.242288659,0.625,0.846153846,0.015774029,0.036266234,0,0,0.002311546,0.017265444,0.025353883,0,0,0,0,0.064516129,0.062296775,0.058823529,0.218537622,0.678571429,0.714285714,0.771573604,0.077289193,0.071078468,0,0,0.013042549,0,0.022549162,0.066948572,0,0,0,0,0.102040816,0.126031643,0.083333333,0.218432405,0.705172414,0.571428571,0.639072848,0.091326668,0.076176092,0,0,0.020512928,0,0.028594718,0.105179612,2.48E-18,0,0,0,0.111111111,0.126577331,0.066666667,0.225496443,0.63362069,0.503759398,0.624333925,0.103531709,0.095855073,0,0,0.03556972,0,0.029318516,0.130341846,0.010152424,0,0.000229746,0,0.103448276,0.157357464,0.153846154,0.235968354,0.65052356,0.511035654,0.593562874,0.118845194,0.134193933,0,0,0.03200163,0,0.052754045,0.141593311,0.022687718,0,0.000224329,0,0.092307692,0.197911017,0.130434783,0.47,0.47,0.475247525,0,0.48,0,0.023255814,0.090909091,0.615384615,0,0.018181818,0.2,0,0.071428571,0.475247525,0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
387,AS14.25,13-04-14,0.068195767,0.4,0.507692308,6.6,0.016234649,0.193211231,0,0,0.021217875,0.001644893,0.020676967,0.021486282,0,0,0,0.146237638,0.129032258,0.159578589,0,0.491071429,1,0.068195767,0.4,0.507692308,0.016234649,0.193211231,5.93E-19,0,0.021217875,0.020676967,0.021486282,0,0,0,0.146237638,0.129032258,0.159578589,0,0.084809267,0.485714286,0.535714286,0.553299492,0.038223646,0.128390706,5.26E-19,0,0.020097381,0.002159365,0.031860185,0.050050423,2.48E-18,0,0,0.14046863,0.142857143,0.147369118,0.041666667,0.17358815,0.498275862,0.584415584,0.625827815,0.307944059,0.169849351,5.08E-19,0,0.02209577,0.002138005,0.040896826,0.180516874,2.48E-18,0,0,0.12952186,0.185185185,0.195350458,0.266666667,0.202435562,0.5,0.526315789,0.565719361,0.322466226,0.190109983,0.000507133,0,0.024293264,0.004163319,0.067510418,0.248593266,0.007928153,0,0,0.159680396,0.172413793,0.249817747,0.230769231,0.212092022,0.497382199,0.470288625,0.562125749,0.356253751,0.233233576,0.022430556,0,0.046205726,0.007394164,0.098539221,0.280817118,0.016620181,0,0.000921223,0.242481462,0.292307692,0.334229124,0.239130435,0.49,0.49,0.495049505,0,0.5,0,0.581395349,0,0,0.060606061,0.018181818,0.066666667,0.063291139,0.071428571,0.495049505,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
388,AS14.01,13-04-14,0.0247652,0.1875,0.692307692,8,0.011095535,0.052937318,0.006939575,0.062381917,0,0,0.021730641,0.001147259,0,0,0,0,0,0.055401204,0,0.491071429,1,0.0247652,0.1875,0.692307692,0.011095535,0.052937318,0.006939575,0.062381917,2.19E-18,0.021730641,0.001147259,0,0,0,0,0,0.055401204,0,0.087973059,0.285714286,0.669642857,0.720812183,0.018199091,0.231106545,0.060079158,0.034470139,2.07E-18,4.10E-19,0.032035673,0.009915012,0.000438798,0,0.138108722,0,0,0.28993449,0,0.121023777,0.255172414,0.720779221,0.685430464,0.097244903,0.272919598,0.105068253,0.063815633,1.98E-18,4.00E-19,0.03817284,0.029394059,0.003424645,0,0.174577733,0,0,0.352298223,0,0.130086645,0.24137931,0.678571429,0.661634103,0.100793574,0.304522787,0.137527435,0.057640503,7.33E-05,0.000641871,0.040304856,0.067886077,0.003311444,0,0.216182195,0,0.120689655,0.418058577,0,0.16058633,0.19895288,0.689303905,0.642964072,0.134038146,0.378243968,0.149141801,0.05462676,5.56E-05,0.000624095,0.072187917,0.141579491,0.00289427,5.73E-18,0.340087479,0,0.169230769,0.526998977,0,0.49,0.49,0.495049505,0,0.5,0,0.581395349,0,0.064102564,0.515151515,0.018181818,0.155555556,0,0.142857143,0.495049505,0,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
389,AS14.19,13-04-14,0.2007778,0.35,0.692307692,7.2,0.008355744,0.042450198,0,0,0,0,0.014205222,0.00754407,0,0,0,0,0.193548387,0.041608735,0,0.491071429,1,0.2007778,0.35,0.692307692,0.008355744,0.042450198,0,0,0,0.014205222,0.00754407,0,0,0,0,0.193548387,0.041608735,0,0.183276684,0.514285714,0.678571429,0.634517766,0.025854101,0.055816631,0,0,0,0,0.019794799,0.020428141,0,0,0,0,0.244897959,0.070604879,0,0.211700131,0.482758621,0.753246753,0.61589404,0.048806417,0.08718239,0,0,0,0,0.025396234,0.022227907,0,0,0,0,0.333333333,0.088857243,0,0.192899274,0.422413793,0.70112782,0.571047957,0.109963299,0.07568313,0,0,0,0,0.022026118,0.02442627,0,0,0,0,0.379310345,0.089292503,0,0.211355808,0.395287958,0.689303905,0.557634731,0.120033423,0.109964334,0,0,0,0,0.025760425,0.021539228,0,0,0,0,0.461538462,0.114305972,0.02173913,0.5,0.5,0.504950495,0,0.23,0.5,0.220930233,0.090909091,0.025641026,0.333333333,0,0.222222222,0.101265823,0.071428571,0.504950495,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
390,AS14.06,13-04-14,0.608900412,0.125,0.461538462,6.5,0.030492678,0.195541874,0.019762619,0,0,0,0.012833001,0.071503737,0.038394439,0,0,0,0.064516129,0.211576422,0,0.491071429,1,0.608900412,0.125,0.461538462,0.030492678,0.195541874,0.019762619,0,0,0.012833001,0.071503737,0.038394439,0,0,0,0.064516129,0.211576422,0,0.590074317,0.414285714,0.580357143,0.664974619,0.036095196,0.142227423,0.056128921,0,0.027087569,4.10E-19,0.027095757,0.109315884,0.041505323,0,0,0.042096087,0.040816327,0.250089236,0,0.571115291,0.451724138,0.681818182,0.701986755,0.036256042,0.189858816,0.205604604,0,0.025948154,0.002538781,0.035362041,0.214018562,0.050289998,0,0,0.038815524,0.037037037,0.271042677,0,0.535187538,0.422413793,0.644736842,0.685612789,0.048204243,0.213714446,0.209673521,0,0.026372629,0.002494316,0.032203242,0.316542263,0.123753465,0,0,0.090172233,0.051724138,0.326620062,0.102564103,0.488408696,0.458115183,0.638370119,0.663173653,0.080799325,0.263051288,0.252693912,0,0.019976395,0.015173979,0.034701088,0.384437939,0.126415154,0,0,0.082864942,0.061538462,0.401636991,0.086956522,0.48,0.48,0.485148515,0,0.49,0,0.569767442,0,0,0.121212121,0.036363636,0.333333333,0.012658228,0.142857143,0.485148515,0,7.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
391,AS14.14,14-04-14,0.011775013,0.5,0.692307692,7.5,0.004180898,0.001940658,0,0,0,0,0.677948528,0,0,0,0,0,0,0.009053614,0,0.5,0,0.011775013,0.5,0.692307692,0.004180898,0.001940658,0,4.30E-17,0,0.677948528,0,7.66E-18,0,0,0,0,0.009053614,0,0.006798243,0.571428571,0.535714286,0.695431472,0.004812368,0.001208071,1.14E-18,4.76E-17,0,0,0.543497115,2.36E-17,1.08E-17,0,0,0,0,0.007534723,0,0.051209036,0.586206897,0.649350649,0.701986755,0.006893189,0.00099502,7.87E-18,4.11E-17,0,0,0.503098844,7.46E-18,1.08E-17,0,0,0,0,0.006869258,0,0.051185112,0.637931034,0.639097744,0.698046181,0.128624482,0.00113704,4.75E-18,0,0,0,0.366313559,0.002177841,1.04E-17,0,0,0,0.034482759,0.012778862,0,0.065225327,0.596858639,0.653650255,0.630426647,0.14600198,0.001340682,9.18E-18,0,0,0,0.323723432,0.002767544,9.10E-18,0,0,0,0.030769231,0.020939083,0,0.5,0.5,0.504950495,0,0.51,0,0.23255814,0.181818182,0.051282051,0.303030303,0,0.244444444,0.063291139,0.142857143,0.504950495,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
392,AS14.20,14-04-14,0.00883126,0.5,0.446153846,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117647059,0.5,0,0.00883126,0.5,0.446153846,5.29E-19,2.19E-17,0,0,1.75E-17,3.28E-18,1.89E-18,0,0,0,0,0,0,0.117647059,0.005098682,0.571428571,0.5,0.553299492,0.000302185,1.37E-17,0,0,0.0415182,0,2.63E-18,1.41E-18,0,3.67E-17,0,0,0,0.000105739,0.083333333,0.037110467,0.586206897,0.571428571,0.562913907,0.008005904,0.059593196,0,0.017966111,0.068003221,0,0.013867797,0.003452569,0,0,0,0,0.111111111,0.057409041,0.1,0.056270767,0.594827586,0.543233083,0.568383659,0.008225265,0.047477199,0,0.016227618,0.06745962,0,0.014892826,0.003449686,0,0,0,0,0.137931034,0.051371753,0.076923077,0.056182479,0.623036649,0.516129032,0.546407186,0.009965996,0.053813585,0.002564147,0.015379154,0.051098433,0,0.014127648,0.012597946,0,0,0,0,0.123076923,0.059697826,0.086956522,0.44,0.44,0.445544554,0,0.45,0,0.523255814,0,0,0.333333333,0.054545455,0.333333333,0.569620253,0,0.445544554,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
393,AS14.06,14-04-14,0.315705066,0.4375,0.615384615,7.25,0.027609771,0.096671619,0.015892611,0,0,0.000884355,0.008893949,0.023325348,0,0,0,0,0.064516129,0.123286683,0,0.5,0,0.315705066,0.4375,0.615384615,0.027609771,0.096671619,0.015892611,0,0,0.008893949,0.023325348,0,0,0,0,0.064516129,0.123286683,0,0.533816179,0.321428571,0.535714286,0.568527919,0.05686246,0.181904587,0.031603987,0,0,0.000848785,0.01741804,0.094589371,0.035322645,0,0,0,0.081632653,0.255514264,0,0.551334587,0.446551724,0.649350649,0.665562914,0.061398132,0.166710563,0.067795439,0,0.025948154,0.000829041,0.031443911,0.131173048,0.041505323,0,0,0.038815524,0.074074074,0.236904748,0,0.511028321,0.418103448,0.639097744,0.6669627,0.05523116,0.185183453,0.201872191,0,0.025740731,0.003308838,0.029895073,0.236839703,0.048627667,0,0,0.03434614,0.068965517,0.288164169,0,0.52163556,0.407068063,0.63327674,0.656437126,0.070930054,0.225513236,0.209530264,0,0.019976395,0.003217205,0.032340334,0.299410238,0.108163081,0,0,0.080934507,0.076923077,0.34320732,0.086956522,0.49,0.49,0.495049505,0,0.5,0,0.581395349,0,0.012820513,0.121212121,0,0.355555556,0.025316456,0.142857143,0.495049505,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
394,AS14.26,14-04-14,0.114849563,0.6,0.507692308,7.4,0.028365179,0.052358229,0.004849956,0,0,0,0.010694283,0.120474954,0,0,0,0.1373124,0.064516129,0.169182749,0,0.5,0,0.114849563,0.6,0.507692308,0.028365179,0.052358229,0.004849956,0,0,0.010694283,0.120474954,0,0,0,0.1373124,0.064516129,0.169182749,0,0.135870315,0.6,0.428571429,0.634517766,0.04300024,0.054670815,0.008973247,0,0,0,0.02557739,0.278004958,0,0,0,0.139811574,0.040816327,0.258706701,0,0.09699034,0.710344828,0.571428571,0.678807947,0.041830051,0.045029295,0.00866394,0,0,0,0.023498414,0.275050036,0,0,0,0.128916009,0.037037037,0.178081373,0,0.070682844,0.724137931,0.481203008,0.613676732,0.036940771,0.034828001,0.007978839,0,0,0,0.01676076,0.274820348,0,0,0,0.114072071,0.189655172,0.152820104,0.025641026,0.058524069,0.685863874,0.429541596,0.566616766,0.036688832,0.031161031,0.007523914,0,0,0,0.014699398,0.242338195,0,0,0,0.102385918,0.169230769,0.137232875,0.02173913,0.53,0.53,0.534653465,0,0.54,0,0.627906977,0,0.038461538,0.393939394,0,0.155555556,0.113924051,0.214285714,0.534653465,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
395,AS14.17,14-04-14,0.150333368,0.7,0.692307692,7,0.011383578,0.018308345,0,0,0,0.00447225,0.011406343,0.010626327,0.025732178,0,0,0,0.032258065,0.044704627,0,0.5,0,0.150333368,0.7,0.692307692,0.011383578,0.018308345,0,0,0,0.011406343,0.010626327,0.025732178,0,6.29E-18,0,0.032258065,0.044704627,0,0.163951546,0.657142857,0.714285714,0.614213198,0.025857547,0.053200086,0.076966294,0,0,0.004292372,0.019319928,0.09597559,0.041641733,0,0.007900672,0,0.020408163,0.201368125,0,0.237838914,0.689655172,0.779220779,0.629139073,0.051697894,0.07155732,0.114513677,0,0,0.004192526,0.02440035,0.130986329,0.041641733,0,0.006206463,0,0.018518519,0.206676679,0,0.283337577,0.672413793,0.751879699,0.605683837,0.068020677,0.064837769,0.126337848,0,0,0.004119098,0.022188374,0.177999625,0.052165806,0,0.017757234,0,0.017241379,0.222931429,0,0.278861708,0.732984293,0.755517827,0.566616766,0.079372688,0.115894249,0.171207573,0,0,0.005384036,0.039260104,0.212863641,0.058345217,0,0.017338566,0,0.015384615,0.291063239,0,0.53,0.53,0.534653465,0,0.54,0,0.627906977,0,0.051282051,0.121212121,0,0.644444444,0.189873418,0.214285714,0.534653465,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
396,AS14.31,14-04-14,0.215552614,0.3,0.384615385,6.2,0.040536182,0.082631051,0.00542267,0.004555281,0,0.000340354,0.047099317,0.01664932,0,0,0.009139689,0,0,0.197517795,0.117647059,0.5,0,0.215552614,0.3,0.384615385,0.040536182,0.082631051,0.00542267,0.004555281,0,0.047099317,0.01664932,0,0,0.009139689,0,0,0.197517795,0.117647059,0.506347515,0.371428571,0.535714286,0.492385787,0.077946909,0.062980176,0.016325629,0.002517094,0,0.000739493,0.049440399,0.017607278,0,0,0.088415496,0,0.102040816,0.325177252,0.125,0.522341265,0.503448276,0.623376623,0.536423841,0.09221828,0.089305321,0.015762886,0.013837579,0,0.00134389,0.046956055,0.018112435,0,0,0.069455793,0,0.185185185,0.34284497,0.1,0.525192628,0.534482759,0.639097744,0.563055062,0.216428088,0.17381927,0.018058628,0.064270732,0,0.006616735,0.044102283,0.02863621,0,0,0.268136978,0,0.344827586,0.465426245,0.128205128,0.523283651,0.560209424,0.612903226,0.550898204,0.261024098,0.233741527,0.020318115,0.060910326,0,0.008358223,0.04531396,0.034063649,0,0,0.350861298,0,0.338461538,0.567510158,0.173913043,0.46,0.46,0.465346535,0,0.47,0,0.546511628,0,0,0.212121212,0.036363636,0.133333333,0.594936709,0,0.465346535,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
397,AS14.13,14-04-14,0.461024516,0.35,0.692307692,6.8,0.009338512,0.226355655,0,0,0,0,0.046195114,0.007121604,0,0.020122295,0,0,0,0.136518663,0,0.5,0,0.461024516,0.35,0.692307692,0.009338512,0.226355655,0,0,0,0.046195114,0.007121604,0,0.020122295,0,0,0,0.136518663,0,0.420497717,0.514285714,0.678571429,0.532994924,0.012688914,0.37068221,1.19E-17,0,0,0,0.084556817,0.012294743,0,0.018339313,0,0,0,0.27712695,0.083333333,0.369687259,0.606896552,0.753246753,0.549668874,0.021625152,0.44429474,0.002963312,0,0,0.006555861,0.093165112,0.023393968,1.98E-17,0.016813417,0,0,0.074074074,0.301374346,0.266666667,0.518058784,0.620689655,0.751879699,0.520426288,0.037113367,0.384729004,0.002728988,0,0,0.00644104,0.0944254,0.035673554,1.92E-17,0.015624458,0,0,0.086206897,0.302713195,0.205128205,0.564759712,0.654450262,0.755517827,0.532934132,0.04276706,0.488161345,0.002573391,0,0,0.00666812,0.105364515,0.034427341,1.68E-17,0.015265965,0,0,0.092307692,0.370841258,0.173913043,0.51,0.51,0.514851485,0,0.52,0,0.604651163,0,0,0.333333333,0.072727273,0.4,0.075949367,0.285714286,0.514851485,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
398,AS14.03,14-04-14,0.164078212,0.5,0.630769231,7,0.044838893,0.17236644,0.032074138,0.021338214,0,0.000242556,0.013380367,0.001375467,0,0.003978668,0.007664246,0,0,0.116849926,0.058823529,0.5,0,0.164078212,0.5,0.630769231,0.044838893,0.17236644,0.032074138,0.021338214,0,0.013380367,0.001375467,0,0.003978668,0.007664246,0,0,0.116849926,0.058823529,0.174409403,0.6,0.678571429,0.634517766,0.07765266,0.179139527,0.107797918,0.011790776,0,0.018796726,0.812405784,0.00137199,0,0.003626129,0.006781355,0,0.020408163,0.25255478,0.083333333,0.216976036,0.64137931,0.753246753,0.673289183,0.535382715,0.153230276,0.391155016,0.010192077,0,0.018359492,0.928573091,0.001357407,0,0.009571707,0.008199649,0,0.12962963,0.21001193,0.066666667,0.221882423,0.614942529,0.729323308,0.662522202,0.474934842,0.151034,0.428835459,0.014806085,0,0.018291423,0.705232762,0.001356274,0,0.016694691,0.00712715,0,0.120689655,0.242270122,0.051282051,0.231181128,0.633507853,0.735144312,0.643712575,0.473842899,0.165597337,0.461800927,0.014031946,0,0.017925245,0.628603766,0.001578195,0,0.618587231,0.00695911,0,0.107692308,0.296023164,0.086956522,0.52,0.52,0.524752475,0,0.53,0,0.61627907,0,0.102564103,0.03030303,0,0.4,0.189873418,0.357142857,0.237623762,1,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
399,AS14.02,14-04-14,0.33041991,0.6875,0.692307692,8,0.02008666,0.087962695,0.002664949,0,0,0,0.004885928,0.001889276,0,0,0.037423382,0,0.258064516,0.076594712,0.411764706,0.5,0,0.33041991,0.6875,0.692307692,0.02008666,0.087962695,0.002664949,0,0,0.004885928,0.001889276,0,0,0.037423382,0,0.258064516,0.076594712,0.411764706,0.486306351,0.592857143,0.607142857,0.715736041,0.032057816,0.080452793,0.011525436,0,0,0,0.018546229,0.005966507,0.013924129,0,0.033112357,0,0.183673469,0.104282678,0.291666667,0.62252592,0.394827586,0.441558442,0.61589404,0.074312093,0.103799635,0.011128155,0,0,0,0.018910246,0.0110614,0.045513462,0,0.028162605,0,0.277777778,0.124864557,0.266666667,0.678856277,0.349137931,0.402255639,0.557726465,0.097905821,0.12514537,0.025615799,0,0,0,0.029983653,0.021532668,0.097218902,0,0.020932026,0,0.379310345,0.179486011,0.230769231,0.676611294,0.379581152,0.41426146,0.548652695,0.124229591,0.158656468,0.038534998,0,0,0,0.041303314,0.035375501,0.123678036,0,0.02089543,0,0.353846154,0.248877266,0.217391304,0.56,0.56,0.564356436,0,0.08,0.5,0.127906977,0.090909091,0.025641026,0.393939394,0.018181818,0.288888889,0,0.142857143,0.564356436,0,7.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
